event_type,amount,ip_address,is_fraud,tx_count_1h,amount_avg_1h,amount_vs_avg,hour_of_day
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,17
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,17
LOGIN_SUCCESS,0.00,203.0.113.42,1,4,0.000000,0.0,17
TRANSFER,99000.00,203.0.113.42,1,5,19800.000000,5.0,17
TRANSFER,99000.00,203.0.113.42,1,6,33000.000000,3.0,17
TRANSFER,99000.00,203.0.113.42,1,7,42428.571429,2.3333333333097643,17
TRANSFER,249633765.22,203.0.113.42,1,8,31241345.652500,7.9904933672414895,17
TRANSFER,50000.00,203.0.113.42,1,9,27775640.580000,0.0018001385010722,17
LOGOUT,0.00,203.0.113.42,1,10,24998076.522000,0.0,17
LOGIN,0.00,172.16.57.179,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.57.179,0,2,0.000000,0.0,3
WITHDRAW,3569595.97,172.16.57.179,0,3,1189865.323333,3.00000000000084,3
LOGOUT,0.00,172.16.57.179,0,4,892398.992500,0.0,3
LOGIN,0.00,172.16.167.18,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.167.18,0,2,0.000000,0.0,14
TRANSFER,2421376.60,172.16.167.18,0,3,807125.533333,3.000000000001239,14
LOGOUT,0.00,172.16.167.18,0,4,605344.150000,0.0,14
LOGIN,0.00,172.16.7.246,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.7.246,0,2,0.000000,0.0,17
WITHDRAW,3064746.48,172.16.7.246,0,3,1021582.160000,3.0,17
LOGOUT,0.00,172.16.7.246,0,4,766186.620000,0.0,17
LOGIN,0.00,172.16.143.204,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.143.204,0,2,0.000000,0.0,12
WITHDRAW,3798382.77,172.16.143.204,0,3,1266127.590000,3.0,12
LOGOUT,0.00,172.16.143.204,0,4,949595.692500,0.0,12
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,18
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,18
LOGIN_FAILED,0.00,203.0.113.42,1,3,0.000000,0.0,18
LOGIN_SUCCESS,0.00,203.0.113.42,1,4,0.000000,0.0,18
TRANSFER,499999.00,203.0.113.42,1,5,99999.800000,5.0,18
LOGOUT,0.00,203.0.113.42,1,6,83333.166667,0.0,18
LOGIN,0.00,172.16.118.237,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.118.237,0,2,0.000000,0.0,21
WITHDRAW,1653176.65,172.16.118.237,0,3,551058.883333,3.0000000000018145,21
LOGOUT,0.00,172.16.118.237,0,4,413294.162500,0.0,21
LOGIN,0.00,172.16.186.218,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.186.218,0,2,0.000000,0.0,3
WITHDRAW,3713098.02,172.16.186.218,0,3,1237699.340000,3.0,3
LOGOUT,0.00,172.16.186.218,0,4,928274.505000,0.0,3
LOGIN,0.00,172.16.109.115,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.109.115,0,2,0.000000,0.0,6
WITHDRAW,4397644.91,172.16.109.115,0,3,1465881.636667,2.999999999999318,6
LOGOUT,0.00,172.16.109.115,0,4,1099411.227500,0.0,6
LOGIN,0.00,172.16.113.230,0,1,0.000000,0.0,10
VIEW_BALANCE,0.00,172.16.113.230,0,2,0.000000,0.0,10
WITHDRAW,264639.57,172.16.113.230,0,3,88213.190000,3.0,10
LOGOUT,0.00,172.16.113.230,0,4,66159.892500,0.0,10
LOGIN,0.00,172.16.143.240,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.143.240,0,2,0.000000,0.0,18
TRANSFER,8936317.94,172.16.143.240,0,3,2978772.646667,2.9999999999996643,18
LOGOUT,0.00,172.16.143.240,0,4,2234079.485000,0.0,18
LOGIN,0.00,172.16.163.95,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.163.95,0,2,0.000000,0.0,23
WITHDRAW,3016011.74,172.16.163.95,0,3,1005337.246667,2.9999999999990052,23
LOGOUT,0.00,172.16.163.95,0,4,754002.935000,0.0,23
LOGIN,0.00,172.16.34.132,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.34.132,0,2,0.000000,0.0,1
TRANSFER,10884887.27,172.16.34.132,0,3,3628295.756667,2.999999999999724,1
LOGOUT,0.00,172.16.34.132,0,4,2721221.817500,0.0,1
LOGIN,0.00,172.16.102.93,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.102.93,0,2,0.000000,0.0,1
WITHDRAW,4391884.57,172.16.102.93,0,3,1463961.523333,3.000000000000683,1
LOGOUT,0.00,172.16.102.93,0,4,1097971.142500,0.0,1
LOGIN,0.00,172.16.5.121,0,5,878376.914000,0.0,2
VIEW_BALANCE,0.00,172.16.5.121,0,6,731980.761667,0.0,2
WITHDRAW,4062311.90,172.16.5.121,0,7,1207742.352857,3.363558370202315,2
LOGOUT,0.00,172.16.5.121,0,8,1056774.558750,0.0,2
LOGIN,0.00,172.16.187.221,0,1,0.000000,0.0,8
VIEW_BALANCE,0.00,172.16.187.221,0,2,0.000000,0.0,8
TRANSFER,9177395.39,172.16.187.221,0,3,3059131.796667,2.999999999999673,8
LOGOUT,0.00,172.16.187.221,0,4,2294348.847500,0.0,8
LOGIN,0.00,172.16.111.121,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.111.121,0,2,0.000000,0.0,13
TRANSFER,15582815.35,172.16.111.121,0,3,5194271.783333,3.0000000000001923,13
LOGOUT,0.00,172.16.111.121,0,4,3895703.837500,0.0,13
LOGIN,0.00,172.16.36.98,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.36.98,0,2,0.000000,0.0,23
WITHDRAW,288542.23,172.16.36.98,0,3,96180.743333,3.000000000010397,23
LOGOUT,0.00,172.16.36.98,0,4,72135.557500,0.0,23
LOGIN,0.00,172.16.45.192,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.45.192,0,2,0.000000,0.0,3
TRANSFER,96379.94,172.16.45.192,0,3,32126.646667,2.9999999999688733,3
LOGOUT,0.00,172.16.45.192,0,4,24094.985000,0.0,3
LOGIN,0.00,172.16.218.36,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.218.36,0,2,0.000000,0.0,19
WITHDRAW,1104778.03,172.16.218.36,0,3,368259.343333,3.0000000000027156,19
LOGOUT,0.00,172.16.218.36,0,4,276194.507500,0.0,19
LOGIN,0.00,172.16.87.188,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.87.188,0,2,0.000000,0.0,20
WITHDRAW,2739772.27,172.16.87.188,0,3,913257.423333,3.000000000001095,20
LOGOUT,0.00,172.16.87.188,0,4,684943.067500,0.0,20
LOGIN,0.00,172.16.242.208,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.242.208,0,2,0.000000,0.0,14
WITHDRAW,4158926.95,172.16.242.208,0,3,1386308.983333,3.000000000000721,14
LOGOUT,0.00,172.16.242.208,0,4,1039731.737500,0.0,14
LOGIN,0.00,172.16.144.213,0,1,0.000000,0.0,16
VIEW_BALANCE,0.00,172.16.144.213,0,2,0.000000,0.0,16
WITHDRAW,1455454.74,172.16.144.213,0,3,485151.580000,3.0,16
LOGOUT,0.00,172.16.144.213,0,4,363863.685000,0.0,16
LOGIN,0.00,172.16.154.196,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.154.196,0,2,0.000000,0.0,21
TRANSFER,4500709.96,172.16.154.196,0,3,1500236.653333,3.0000000000006666,21
LOGOUT,0.00,172.16.154.196,0,4,1125177.490000,0.0,21
LOGIN,0.00,172.16.204.176,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.204.176,0,2,0.000000,0.0,5
WITHDRAW,1928620.59,172.16.204.176,0,3,642873.530000,3.0,5
LOGOUT,0.00,172.16.204.176,0,4,482155.147500,0.0,5
LOGIN,0.00,172.16.187.100,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.187.100,0,2,0.000000,0.0,20
TRANSFER,7399558.51,172.16.187.100,0,3,2466519.503333,3.0000000000004055,20
LOGOUT,0.00,172.16.187.100,0,4,1849889.627500,0.0,20
LOGIN,0.00,172.16.99.193,0,5,1479911.702000,0.0,21
VIEW_BALANCE,0.00,172.16.99.193,0,6,1233259.751667,0.0,21
TRANSFER,17779403.11,172.16.99.193,0,7,3596994.517143,4.942849655529006,21
LOGOUT,0.00,172.16.99.193,0,8,3147370.202500,0.0,21
LOGIN,0.00,172.16.19.80,0,1,0.000000,0.0,21
VIEW_BALANCE,0.00,172.16.19.80,0,2,0.000000,0.0,21
WITHDRAW,4503274.48,172.16.19.80,0,3,1501091.493333,3.000000000000666,21
LOGOUT,0.00,172.16.19.80,0,4,1125818.620000,0.0,21
LOGIN,0.00,172.16.170.182,0,5,900654.896000,0.0,21
VIEW_BALANCE,0.00,172.16.170.182,0,6,750545.746667,0.0,21
WITHDRAW,1230275.54,172.16.170.182,0,7,819078.574286,1.5020238333940612,21
LOGOUT,0.00,172.16.170.182,0,8,716693.752500,0.0,21
LOGIN,0.00,172.16.98.222,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.98.222,0,2,0.000000,0.0,13
TRANSFER,17213209.77,172.16.98.222,0,3,5737736.590000,3.0,13
LOGOUT,0.00,172.16.98.222,0,4,4303302.442500,0.0,13
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,15
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,15
LOGIN_SUCCESS,0.00,10.0.0.88,1,3,0.000000,0.0,15
TRANSFER,99000.00,10.0.0.88,1,4,24750.000000,4.0,15
LOGOUT,0.00,10.0.0.88,1,5,19800.000000,0.0,15
LOGIN,0.00,172.16.237.52,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.237.52,0,2,0.000000,0.0,0
TRANSFER,8491734.73,172.16.237.52,0,3,2830578.243333,3.0000000000003535,0
LOGOUT,0.00,172.16.237.52,0,4,2122933.682500,0.0,0
LOGIN,0.00,172.16.20.193,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.20.193,0,2,0.000000,0.0,14
WITHDRAW,4878749.13,172.16.20.193,0,3,1626249.710000,3.0,14
LOGOUT,0.00,172.16.20.193,0,4,1219687.282500,0.0,14
LOGIN,0.00,172.16.222.121,0,5,975749.826000,0.0,14
VIEW_BALANCE,0.00,172.16.222.121,0,6,813124.855000,0.0,14
WITHDRAW,2461984.17,172.16.222.121,0,7,1048676.185714,2.3477067597599133,14
LOGOUT,0.00,172.16.222.121,0,8,917591.662500,0.0,14
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,23
LOGIN_SUCCESS,0.00,192.168.1.99,1,2,0.000000,0.0,23
TRANSFER,499999.00,192.168.1.99,1,3,166666.333333,3.000000000006,23
TRANSFER,170450718.43,192.168.1.99,1,4,42737679.357500,3.988300745208519,23
TRANSFER,373961794.44,192.168.1.99,1,5,108982502.374000,3.4313929878088048,23
LOGOUT,0.00,192.168.1.99,1,6,90818751.978333,0.0,23
LOGIN,0.00,172.16.200.73,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.200.73,0,2,0.000000,0.0,2
WITHDRAW,632220.14,172.16.200.73,0,3,210740.046667,2.999999999995255,2
LOGOUT,0.00,172.16.200.73,0,4,158055.035000,0.0,2
LOGIN,0.00,172.16.110.28,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.110.28,0,2,0.000000,0.0,13
TRANSFER,13017729.79,172.16.110.28,0,3,4339243.263333,3.0000000000002305,13
LOGOUT,0.00,172.16.110.28,0,4,3254432.447500,0.0,13
LOGIN,0.00,172.16.235.120,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.235.120,0,2,0.000000,0.0,15
WITHDRAW,3683495.04,172.16.235.120,0,3,1227831.680000,3.0,15
LOGOUT,0.00,172.16.235.120,0,4,920873.760000,0.0,15
LOGIN,0.00,172.16.46.170,0,1,0.000000,0.0,19
VIEW_BALANCE,0.00,172.16.46.170,0,2,0.000000,0.0,19
WITHDRAW,638803.26,172.16.46.170,0,3,212934.420000,3.0,19
LOGOUT,0.00,172.16.46.170,0,4,159700.815000,0.0,19
LOGIN_FAILED,0.00,10.0.0.88,1,5,127760.652000,0.0,20
LOGIN_FAILED,0.00,10.0.0.88,1,6,106467.210000,0.0,20
LOGIN_FAILED,0.00,10.0.0.88,1,7,91257.608571,0.0,20
LOGIN_FAILED,0.00,10.0.0.88,1,8,79850.407500,0.0,20
LOGIN_SUCCESS,0.00,10.0.0.88,1,9,70978.140000,0.0,20
TRANSFER,499999.00,10.0.0.88,1,10,113880.226000,4.390569087911715,20
TRANSFER,50000.00,10.0.0.88,1,11,108072.932727,0.4626505336567815,20
TRANSFER,50000.00,10.0.0.88,1,12,103233.521667,0.4843387999615553,20
TRANSFER,50000.00,10.0.0.88,1,13,99138.635385,0.5043442428456621,20
TRANSFER,499999.00,10.0.0.88,1,14,127771.518571,3.913227341992972,20
TRANSFER,440431095.99,10.0.0.88,1,15,29481326.483333,14.939324261375882,20
TRANSFER,108335288.67,10.0.0.88,1,16,34409699.120000,3.148393954047454,20
LOGOUT,0.00,10.0.0.88,1,17,32385599.171765,0.0,20
LOGIN,0.00,172.16.247.207,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.247.207,0,2,0.000000,0.0,0
WITHDRAW,2133073.08,172.16.247.207,0,3,711024.360000,3.0,0
LOGOUT,0.00,172.16.247.207,0,4,533268.270000,0.0,0
LOGIN,0.00,172.16.203.129,0,5,426614.616000,0.0,0
VIEW_BALANCE,0.00,172.16.203.129,0,6,355512.180000,0.0,0
WITHDRAW,2947058.72,172.16.203.129,0,7,725733.114286,4.060802328000993,0
LOGOUT,0.00,172.16.203.129,0,8,635016.475000,0.0,0
LOGIN,0.00,172.16.200.57,0,1,0.000000,0.0,5
VIEW_BALANCE,0.00,172.16.200.57,0,2,0.000000,0.0,5
TRANSFER,18822095.12,172.16.200.57,0,3,6274031.706667,2.9999999999998406,5
LOGOUT,0.00,172.16.200.57,0,4,4705523.780000,0.0,5
LOGIN,0.00,172.16.210.86,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.210.86,0,2,0.000000,0.0,11
WITHDRAW,4757412.11,172.16.210.86,0,3,1585804.036667,2.9999999999993694,11
LOGOUT,0.00,172.16.210.86,0,4,1189353.027500,0.0,11
LOGIN_FAILED,0.00,203.0.113.42,1,1,0.000000,0.0,8
LOGIN_FAILED,0.00,203.0.113.42,1,2,0.000000,0.0,8
LOGIN_SUCCESS,0.00,203.0.113.42,1,3,0.000000,0.0,8
TRANSFER,327682149.79,203.0.113.42,1,4,81920537.447500,4.0,8
TRANSFER,164407841.72,203.0.113.42,1,5,98417998.302000,1.670505848081844,8
LOGOUT,0.00,203.0.113.42,1,6,82014998.585000,0.0,8
LOGIN,0.00,172.16.79.203,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.79.203,0,2,0.000000,0.0,14
TRANSFER,12190710.09,172.16.79.203,0,3,4063570.030000,3.0,14
LOGOUT,0.00,172.16.79.203,0,4,3047677.522500,0.0,14
LOGIN,0.00,172.16.1.38,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.1.38,0,2,0.000000,0.0,17
WITHDRAW,4183486.62,172.16.1.38,0,3,1394495.540000,3.0,17
LOGOUT,0.00,172.16.1.38,0,4,1045871.655000,0.0,17
LOGIN,0.00,172.16.122.55,0,1,0.000000,0.0,22
VIEW_BALANCE,0.00,172.16.122.55,0,2,0.000000,0.0,22
TRANSFER,1609842.24,172.16.122.55,0,3,536614.080000,3.0,22
LOGOUT,0.00,172.16.122.55,0,4,402460.560000,0.0,22
LOGIN,0.00,172.16.186.87,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.186.87,0,2,0.000000,0.0,0
TRANSFER,14244107.08,172.16.186.87,0,3,4748035.693333,3.0000000000002105,0
LOGOUT,0.00,172.16.186.87,0,4,3561026.770000,0.0,0
LOGIN,0.00,172.16.150.226,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.150.226,0,2,0.000000,0.0,1
WITHDRAW,487145.55,172.16.150.226,0,3,162381.850000,3.0,1
LOGOUT,0.00,172.16.150.226,0,4,121786.387500,0.0,1
LOGIN,0.00,172.16.20.77,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.20.77,0,2,0.000000,0.0,7
WITHDRAW,2612848.38,172.16.20.77,0,3,870949.460000,3.0,7
LOGOUT,0.00,172.16.20.77,0,4,653212.095000,0.0,7
LOGIN,0.00,172.16.50.122,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.50.122,0,2,0.000000,0.0,12
WITHDRAW,155731.44,172.16.50.122,0,3,51910.480000,3.0,12
LOGOUT,0.00,172.16.50.122,0,4,38932.860000,0.0,12
LOGIN,0.00,172.16.253.222,0,1,0.000000,0.0,4
VIEW_BALANCE,0.00,172.16.253.222,0,2,0.000000,0.0,4
TRANSFER,8931464.11,172.16.253.222,0,3,2977154.703333,3.0000000000003357,4
LOGOUT,0.00,172.16.253.222,0,4,2232866.027500,0.0,4
LOGIN,0.00,172.16.46.158,0,1,0.000000,0.0,6
VIEW_BALANCE,0.00,172.16.46.158,0,2,0.000000,0.0,6
TRANSFER,18282289.25,172.16.46.158,0,3,6094096.416667,2.9999999999998357,6
LOGOUT,0.00,172.16.46.158,0,4,4570572.312500,0.0,6
LOGIN,0.00,172.16.83.197,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.83.197,0,2,0.000000,0.0,17
TRANSFER,3738114.54,172.16.83.197,0,3,1246038.180000,3.0,17
LOGOUT,0.00,172.16.83.197,0,4,934528.635000,0.0,17
LOGIN,0.00,172.16.8.36,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.8.36,0,2,0.000000,0.0,23
TRANSFER,5102836.22,172.16.8.36,0,3,1700945.406667,2.999999999999412,23
LOGOUT,0.00,172.16.8.36,0,4,1275709.055000,0.0,23
LOGIN,0.00,172.16.245.120,0,1,0.000000,0.0,2
VIEW_BALANCE,0.00,172.16.245.120,0,2,0.000000,0.0,2
WITHDRAW,3463273.50,172.16.245.120,0,3,1154424.500000,3.0,2
LOGOUT,0.00,172.16.245.120,0,4,865818.375000,0.0,2
LOGIN,0.00,172.16.182.44,0,1,0.000000,0.0,8
VIEW_BALANCE,0.00,172.16.182.44,0,2,0.000000,0.0,8
WITHDRAW,701651.11,172.16.182.44,0,3,233883.703333,3.0000000000042757,8
LOGOUT,0.00,172.16.182.44,0,4,175412.777500,0.0,8
LOGIN,0.00,172.16.141.36,0,1,0.000000,0.0,12
VIEW_BALANCE,0.00,172.16.141.36,0,2,0.000000,0.0,12
TRANSFER,14259106.38,172.16.141.36,0,3,4753035.460000,3.0,12
LOGOUT,0.00,172.16.141.36,0,4,3564776.595000,0.0,12
LOGIN,0.00,172.16.100.98,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.100.98,0,2,0.000000,0.0,15
WITHDRAW,1032648.87,172.16.100.98,0,3,344216.290000,3.0,15
LOGOUT,0.00,172.16.100.98,0,4,258162.217500,0.0,15
LOGIN,0.00,172.16.36.110,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.36.110,0,2,0.000000,0.0,18
WITHDRAW,3769972.74,172.16.36.110,0,3,1256657.580000,3.0,18
LOGOUT,0.00,172.16.36.110,0,4,942493.185000,0.0,18
LOGIN,0.00,172.16.83.80,0,1,0.000000,0.0,13
VIEW_BALANCE,0.00,172.16.83.80,0,2,0.000000,0.0,13
WITHDRAW,204049.31,172.16.83.80,0,3,68016.436667,2.9999999999852975,13
LOGOUT,0.00,172.16.83.80,0,4,51012.327500,0.0,13
LOGIN,0.00,172.16.23.94,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.23.94,0,2,0.000000,0.0,20
TRANSFER,89951.58,172.16.23.94,0,3,29983.860000,3.0,20
LOGOUT,0.00,172.16.23.94,0,4,22487.895000,0.0,20
LOGIN,0.00,172.16.153.253,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.153.253,0,2,0.000000,0.0,0
TRANSFER,9583632.00,172.16.153.253,0,3,3194544.000000,3.0,0
LOGOUT,0.00,172.16.153.253,0,4,2395908.000000,0.0,0
LOGIN,0.00,172.16.97.130,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.97.130,0,2,0.000000,0.0,3
TRANSFER,16701505.43,172.16.97.130,0,3,5567168.476667,2.9999999999998206,3
LOGOUT,0.00,172.16.97.130,0,4,4175376.357500,0.0,3
LOGIN,0.00,172.16.245.182,0,5,3340301.086000,0.0,4
VIEW_BALANCE,0.00,172.16.245.182,0,6,2783584.238333,0.0,4
TRANSFER,9750181.72,172.16.245.182,0,7,3778812.450000,2.580223773741404,4
LOGOUT,0.00,172.16.245.182,0,8,3306460.893750,0.0,4
LOGIN,0.00,172.16.189.107,0,1,0.000000,0.0,8
VIEW_BALANCE,0.00,172.16.189.107,0,2,0.000000,0.0,8
TRANSFER,5118831.39,172.16.189.107,0,3,1706277.130000,3.0,8
LOGOUT,0.00,172.16.189.107,0,4,1279707.847500,0.0,8
LOGIN,0.00,172.16.200.9,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.200.9,0,2,0.000000,0.0,17
TRANSFER,14661283.47,172.16.200.9,0,3,4887094.490000,3.0,17
LOGOUT,0.00,172.16.200.9,0,4,3665320.867500,0.0,17
LOGIN,0.00,172.16.220.211,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.220.211,0,2,0.000000,0.0,14
TRANSFER,10979771.05,172.16.220.211,0,3,3659923.683333,3.000000000000273,14
LOGOUT,0.00,172.16.220.211,0,4,2744942.762500,0.0,14
LOGIN,0.00,172.16.49.155,0,1,0.000000,0.0,23
VIEW_BALANCE,0.00,172.16.49.155,0,2,0.000000,0.0,23
TRANSFER,9389730.98,172.16.49.155,0,3,3129910.326667,2.9999999999996807,23
LOGOUT,0.00,172.16.49.155,0,4,2347432.745000,0.0,23
LOGIN,0.00,172.16.178.42,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.178.42,0,2,0.000000,0.0,0
WITHDRAW,1622619.96,172.16.178.42,0,3,540873.320000,3.0,0
LOGOUT,0.00,172.16.178.42,0,4,405654.990000,0.0,0
LOGIN,0.00,172.16.231.236,0,1,0.000000,0.0,17
VIEW_BALANCE,0.00,172.16.231.236,0,2,0.000000,0.0,17
WITHDRAW,1331092.55,172.16.231.236,0,3,443697.516667,2.9999999999977462,17
LOGOUT,0.00,172.16.231.236,0,4,332773.137500,0.0,17
LOGIN,0.00,172.16.214.173,0,1,0.000000,0.0,3
VIEW_BALANCE,0.00,172.16.214.173,0,2,0.000000,0.0,3
WITHDRAW,4975443.83,172.16.214.173,0,3,1658481.276667,2.999999999999397,3
LOGOUT,0.00,172.16.214.173,0,4,1243860.957500,0.0,3
LOGIN,0.00,172.16.69.192,0,1,0.000000,0.0,7
VIEW_BALANCE,0.00,172.16.69.192,0,2,0.000000,0.0,7
TRANSFER,9096619.09,172.16.69.192,0,3,3032206.363333,3.00000000000033,7
LOGOUT,0.00,172.16.69.192,0,4,2274154.772500,0.0,7
LOGIN,0.00,172.16.144.184,0,5,1819323.818000,0.0,8
VIEW_BALANCE,0.00,172.16.144.184,0,6,1516103.181667,0.0,8
WITHDRAW,1100530.14,172.16.144.184,0,7,1456735.604286,0.7554769285256885,8
LOGOUT,0.00,172.16.144.184,0,8,1274643.653750,0.0,8
LOGIN_FAILED,0.00,10.0.0.88,1,1,0.000000,0.0,10
LOGIN_FAILED,0.00,10.0.0.88,1,2,0.000000,0.0,10
LOGIN_SUCCESS,0.00,10.0.0.88,1,3,0.000000,0.0,10
TRANSFER,499999.00,10.0.0.88,1,4,124999.750000,4.0,10
TRANSFER,417333452.03,10.0.0.88,1,5,83566690.206000,4.994016766743215,10
TRANSFER,499999.00,10.0.0.88,1,6,69722241.671667,0.0071712983979284,10
TRANSFER,499999.00,10.0.0.88,1,7,59833349.861429,0.0083565269395408,10
TRANSFER,360668642.34,10.0.0.88,1,8,97437761.421250,3.7015284123855348,10
TRANSFER,499999.00,10.0.0.88,1,9,86666898.930000,0.005769203769525,10
LOGOUT,0.00,10.0.0.88,1,10,78000209.037000,0.0,10
LOGIN,0.00,172.16.199.237,0,1,0.000000,0.0,0
VIEW_BALANCE,0.00,172.16.199.237,0,2,0.000000,0.0,0
TRANSFER,9698328.45,172.16.199.237,0,3,3232776.150000,3.0,0
LOGOUT,0.00,172.16.199.237,0,4,2424582.112500,0.0,0
LOGIN,0.00,172.16.44.76,0,1,0.000000,0.0,9
VIEW_BALANCE,0.00,172.16.44.76,0,2,0.000000,0.0,9
TRANSFER,7896377.13,172.16.44.76,0,3,2632125.710000,3.0,9
LOGOUT,0.00,172.16.44.76,0,4,1974094.282500,0.0,9
LOGIN,0.00,172.16.176.91,0,1,0.000000,0.0,18
VIEW_BALANCE,0.00,172.16.176.91,0,2,0.000000,0.0,18
WITHDRAW,1218718.39,172.16.176.91,0,3,406239.463333,3.0000000000024616,18
LOGOUT,0.00,172.16.176.91,0,4,304679.597500,0.0,18
LOGIN,0.00,172.16.107.144,0,5,243743.678000,0.0,18
VIEW_BALANCE,0.00,172.16.107.144,0,6,203119.731667,0.0,18
WITHDRAW,162614.47,172.16.107.144,0,7,197333.265714,0.8240600965661876,18
LOGOUT,0.00,172.16.107.144,0,8,172666.607500,0.0,18
LOGIN,0.00,172.16.122.196,0,1,0.000000,0.0,1
VIEW_BALANCE,0.00,172.16.122.196,0,2,0.000000,0.0,1
TRANSFER,15992494.07,172.16.122.196,0,3,5330831.356667,2.9999999999998126,1
LOGOUT,0.00,172.16.122.196,0,4,3998123.517500,0.0,1
LOGIN_FAILED,0.00,192.168.1.99,1,1,0.000000,0.0,10
LOGIN_FAILED,0.00,192.168.1.99,1,2,0.000000,0.0,10
LOGIN_FAILED,0.00,192.168.1.99,1,3,0.000000,0.0,10
LOGIN_SUCCESS,0.00,192.168.1.99,1,4,0.000000,0.0,10
TRANSFER,477618358.47,192.168.1.99,1,5,95523671.694000,5.0,10
LOGOUT,0.00,192.168.1.99,1,6,79603059.745000,0.0,10
LOGIN,0.00,172.16.185.107,0,1,0.000000,0.0,14
VIEW_BALANCE,0.00,172.16.185.107,0,2,0.000000,0.0,14
WITHDRAW,3128201.66,172.16.185.107,0,3,1042733.886667,2.999999999999041,14
LOGOUT,0.00,172.16.185.107,0,4,782050.415000,0.0,14
LOGIN,0.00,172.16.58.6,0,1,0.000000,0.0,15
VIEW_BALANCE,0.00,172.16.58.6,0,2,0.000000,0.0,15
WITHDRAW,1773885.83,172.16.58.6,0,3,591295.276667,2.999999999998309,15
LOGOUT,0.00,172.16.58.6,0,4,443471.457500,0.0,15
LOGIN,0.00,172.16.27.37,0,1,0.000000,0.0,11
VIEW_BALANCE,0.00,172.16.27.37,0,2,0.000000,0.0,11
WITHDRAW,4429896.30,172.16.27.37,0,3,1476632.100000,3.0,11
LOGOUT,0.00,172.16.27.37,0,4,1107474.075000,0.0,11
LOGIN,0.00,172.16.32.178,0,1,0.000000,0.0,20
VIEW_BALANCE,0.00,172.16.32.178,0,2,0.000000,0.0,20
WITHDRAW,1117908.59,172.16.32.178,0,3,372636.196667,2.9999999999973164,20
LOGOUT,0.00,172.16.32.178,0,4,279477.147500,0.0,20
LOGIN,0.00,172.16.129.92,0,1,0.000000,0.0,2
